id,word,difficulty
21156,通今博古,13
21176,铜琶铁板,30
21180,同气连枝,27
21185,铜墙铁壁,5
21199,通儒硕学,41
21202,铜山铁壁,36
21216,同室操戈,8
21223,同条共贯,40
21229,铜驼荆棘,32
21247,同心毕力,22
21254,鉥心刿目,41
21255,同心合胆,25
21259,痛心疾首,1
21263,同心戮力,8
21268,同心同德,2
21272,同心协力,2
21279,童颜鹤发,10
21284,痛饮黄龙,27
21317,偷寒送暖,44
21324,头昏目眩,10
21367,投石下井,25
21372,投桃报李,6
21375,偷天换日,3
21376,头童齿豁,37
21385,偷香窃玉,17
21390,头晕目眩,4
21398,土崩瓦解,4
21399,土崩鱼烂,37
21401,吐哺握发,18
21404,吐胆倾心,22
21413,吐刚茹柔,45
21418,吐故纳新,12
21422,兔角龟毛,42
21424,土阶茅茨,48
21426,瘏口哓音,49
21428,徒劳往返,16
21444,吐气扬眉,5
21446,途穷日暮,7
21461,涂炭生灵,15
21475,兔走乌飞,41
21477,团花簇锦,24
21504,推襟送抱,37
21506,推梨让枣,31
21509,推轮捧毂,47
21510,退旅进旅,29
21516,推食解衣,25
21528,颓垣败井,27
21542,屯粮积草,24
21546,吞声忍气,6
21547,吞声饮恨,25
21548,吞声饮气,20
21549,吞声饮泣,8
21550,吞炭漆身,41
21566,唾壶击碎,45
21572,脱壳金蝉,5
21575,拖麻拽布,43
21579,拖泥带水,3
21584,脱手弹丸,28
21588,脱胎换骨,5
21606,瓦釜雷鸣,18
21609,瓦解冰消,11
21611,瓦解土崩,8
21627,外刚内柔,26
21629,外合里应,6
21643,万别千差,9
21647,万代千秋,13
21660,万古千秋,9
21665,万壑千岩,18
21667,万恨千愁,16
21668,万户千门,5
21671,万家灯火,7
21678,晚节黄花,32
21682,纨裦膏粱,31
21683,万苦千辛,5
21692,万里鹏程,11
21698,万缕千丝,8
21740,万水千山,2
21745,万岁千秋,13
21749,万万千千,1
21754,万象森罗,29
21755,万绪千端,20
21756,万绪千头,11
21757,万选青钱,30
21761,万语千言,2
21766,万紫千红,1
21771,忘餐废寝,7
21788,忘恩背义,16
21789,忘恩负义,3
21793,枉法徇私,6
21794,往返徒劳,17
21819,亡国破家,14
21829,亡魂丧胆,25
21848,望梅止渴,6
21860,亡秦三户,37
21866,忘生舍死,12
21869,王孙公子,16
21880,忘象得意,25
21915,未艾方兴,26
21937,帷灯匣剑,49
21943,为非作歹,2
21946,威风八面,5
21951,威凤祥麟,46
21966,偎红倚翠,43
21973,伟绩丰功,9
22004,惟妙惟肖,5
22081,纬武经文,38
22088,惟肖惟妙,6
22104,危言正色,30
22120,渭浊泾清,48
22121,魏紫姚黄,28
22137,文从字顺,9
22161,文过饰非,8
22162,文过遂非,34
22180,问柳寻花,18
22182,闻名遐迩,4
22185,温衾扇枕,46
22203,问舍求田,40
22204,文身断发,25
22229,温席扇枕,40
22236,文修武偃,37
22258,温枕扇席,38
22273,瓮牖桑枢,47
22274,瓮牖绳枢,49
22279,握发吐哺,22
22285,卧虎藏龙,3
22289,蜗角蝇头,32
22304,握雾拏云,42
22306,卧薪尝胆,6
22310,卧雪眠霜,43
22312,握瑜怀瑾,26
22314,握雨携云,28
22318,乌白马角,35
22323,舞弊营私,12
22324,无边风月,19
22328,雾鬓风鬟,29
22329,雾鬓云鬟,46
22335,无补于事,10
22359,无党无偏,37
22364,无敌天下,8
22369,五典三坟,43
22379,五斗折腰,26
22393,乌飞兔走,41
22397,五风十雨,33
22398,无缝天衣,7
22404,物阜民安,19
22406,物阜民康,20
22410,雾阁云窗,37
22447,物换星移,11
22464,雾集云合,23
22486,无尽无穷,5
22500,无拘无束,3
22527,无了无休,19
22541,无虑无思,29
22542,无虑无忧,6
22566,吴牛喘月,45
22569,无偏无党,37
22589,无穷无尽,1
22611,巫山云雨,12
22616,五申三令,12
22628,物是人非,2
22639,无束无拘,7
22642,无思无虑,28
22685,吴头楚尾,42
22687,乌头马角,35
22708,舞文弄法,28
22724,舞榭歌楼,16
22725,舞榭歌台,18
22729,无形无影,16
22733,无休无了,22
22742,武偃文修,37
22762,无影无形,15
22763,无影无踪,3
22771,无忧无虑,2
22784,巫云楚雨,43
22786,物在人亡,16
22788,舞爪张牙,8
22800,无踪无影,5
22814,西窗剪烛,49
22819,席地幕天,22
22820,戏蝶游蜂,44
22828,系风捕影,43
22841,习故安常,34
22842,袭故蹈常,42
22850,析骸易子,43
22868,熙来攘往,18
22869,惜老怜贫,23
22900,西山日薄,14
22919,洗髓伐毛,43
22924,夕惕朝乾,43
22931,熙熙攘攘,5
22939,洗心革面,3
22942,徙薪曲突,16
22944,喜新厌故,11
22963,惜玉怜香,7
22977,西子捧心,35
22999,夏鼎商彝,47
23001,遐迩闻名,4
23010,匣剑帷灯,49
23011,下井投石,25
23012,下里巴人,8
23014,下陵上替,41
23016,夏炉冬扇,48
23017,狭路相逢,5
23024,下气怡声,37
23033,霞蔚云蒸,25
23060,闲非闲是,12
23063,仙风道骨,7
23072,先河后海,33
23076,闲花野草,20
23078,衔环结草,10
23091,涎脸涎皮,33
23103,涎皮涎脸,32
23104,嫌贫爱富,4
23107,显亲扬名,21
23131,闲是闲非,9
23136,掀天揭地,8
23181,衔冤负屈,14
23183,闲云野鹤,7
23195,险阻艰难,10
23196,跣足科头,30
23207,香草美人,34
23209,香车宝马,25
23228,相逢狭路,7
23250,祥麟威凤,46
23251,降龙伏虎,11
23269,相濡以沫,6
23277,相失交臂,30
23288,巷尾街头,3
23292,香消玉减,28
23293,香消玉碎,28
23312,巷议街谈,11
23336,小丑跳梁,15
23369,小廉大法,36
23372,啸侣命俦,43
23377,萧墙祸起,11
23387,潇洒风流,6
23394,销声匿迹,3
23424,小心翼翼,3
23435,小异大同,5
23437,宵衣旰食,12
23439,哓音瘏口,49
23450,小子后生,9
23471,胁肩谄笑,19
23479,协力齐心,4
23480,协力同心,3
23497,挟细拿粗,49
23502,携幼扶老,9
23503,携云握雨,29
23505,心谤腹非,36
23514,心长发短,34
23522,新仇旧恨,7
23523,新愁旧恨,12
23526,心粗胆大,17
23548,心服口服,9
23567,心寒胆战,18
23579,心灰意懒,11
23581,心回意转,15
23583,新婚燕尔,12
23584,新婚宴尔,19
23595,心惊胆颤,11
23599,心惊胆战,2
23600,心惊肉跳,3
23617,心旷神怡,2
23639,心忙意乱,20
23723,心慵意懒,21
23726,心猿意马,3
23737,心直口快,1
23757,行藏用舍,33
23759,星驰电掣,18
23765,形单影只,4
23772,腥风血雨,12
23773,兴风作浪,3
23780,形孤影只,17
23793,行奸卖俏,38
23800,兴利除害,16
23807,星罗棋布,12
23867,星移斗转,8
23869,星移物换,14
23886,行云流水,7
23888,幸灾乐祸,1
23890,行针步线,28
23898,行浊言清,38
23900,雄辩高谈,21
23940,熊腰虎背,6
23973,羞花闭月,6
23980,绣口锦心,32
23991,休牛散马,25
24002,宿水餐风,19
24009,修文偃武,14
24013,宿雨餐风,19
24018,朽株枯木,25
24025,续凫断鹤,30
24026,续凫截鹤,42
24027,絮果兰因,49
24036,恤老怜贫,26
24067,虚舟飘瓦,38
24071,轩昂气宇,14
24078,悬车束马,33
24081,悬鹑百结,44
24106,悬梁刺股,7
24108,悬门抉目,37
24111,眩目惊心,25
24118,揎拳捰袖,48
24122,揎拳裸袖,42
24123,揎拳攞袖,45
24124,揎拳捋袖,50
24155,悬疣附赘,33
24157,轩轾不分,14
24164,雪案萤窗,40
24169,学步邯郸,10
24172,雪耻报仇,8
24189,雪窑冰天,21
24190,雪窖冰天,18
24206,雪泥鸿爪,18
24211,学浅才疏,10
24229,血雨腥风,14
24230,雪月风花,14
24253,循规蹈矩,12
24256,寻壑经丘,37
24258,寻花问柳,14
24269,循名责实,28
24278,徇私枉法,4
24299,寻章摘句,21
24302,寻踪觅迹,12
24304,鸭步鹅行,28
24406,掩耳盗铃,1
24407,掩耳盗钟,17
24411,宴尔新婚,20
24412,燕尔新婚,15
24431,厌故喜新,15
24440,掩过饰非,16
24443,燕颔虎头,29
24449,嫣红姹紫,9
24471,颜筋柳骨,39
24509,炎凉世态,11
24512,燕侣莺俦,47
24527,厌难折冲,34
24529,延年益寿,6
24541,言清行浊,38
24543,燕雀处堂,39
24554,言三语四,22
24563,燕瘦环肥,28
24568,烟蓑雨笠,48
24571,言谈举止,6
24575,言听计行,19
24596,偃武修文,10
24597,燕舞莺歌,5
24601,言笑不苟,7
24603,烟消火灭,22
24604,眼笑眉飞,12
24632,奄奄一息,5
24637,雁杳鱼沉,39
24646,燕语莺声,17
24647,燕语莺啼,18
24649,燕约莺期,39
24651,烟云过眼,13
24678,羊肠鸟道,20
24682,阳春白雪,7
24683,阳春有脚,27
24691,阳关三迭,29
24693,杨花水性,15
24706,养晦韬光,7
24708,扬己露才,37
24715,扬厉铺张,36
24723,扬眉吐气,1
24727,扬名显亲,24
24729,扬清激浊,21
24732,仰取俯拾,33
24748,佯输诈败,28
24751,扬威耀武,8
24766,扬扬得意,6
24767,洋洋得意,4
24786,瑶草琪花,23
24790,摇唇鼓舌,17
24806,姚黄魏紫,27
24811,腰金衣紫,35
24820,尧年舜日,44
24835,尧天舜日,30
24838,摇头摆尾,5
24855,耀武扬威,4
24857,杳无音信,3
24883,耀祖荣宗,12
24885,曳兵弃甲,14
24889,野草闲花,20
24896,野鹤孤云,20
24897,野鹤闲云,9
24900,夜静更深,9
24917,野蔌山肴,27
24924,冶叶倡条,50
24926,业业兢兢,9
24929,夜雨对床,34
24940,一斑窥豹,7
24948,异宝奇珍,9
24967,遗编断简,28
24976,一表堂堂,9
25003,亦步亦趋,6
25007,异草奇花,14
25028,一尘不染,3
25031,宜嗔宜喜,44
25035,一弛一张,13
25037,一筹莫展,4
25065,倚翠偎红,43
25083,义胆忠肝,26
25085,揖盗开门,16
25092,一德一心,23
25096,意得志满,16
25108,一丁不识,8
25114,移宫换羽,47
25133,一发千钧,8
25164,移风易俗,9
25178,蚁附蜂屯,43
25180,蚁附蝇集,31
25227,意广才疏,28
25230,疑鬼疑神,7
25234,义海恩山,32
25245,意合情投,6
25284,蚁集蜂攒,42
25291,衣架饭囊,21
25298,宜家宜室,13
25348,蚁聚蜂攒,42
25349,蚁聚蜂屯,24
25365,一刻千金,2
25384,一匡九合,41
25386,一壸千金,40
25397,意懒心灰,13
25398,意懒心慵,22
25405,轶类超群,29
25446,意乱心忙,20
25462,意马心猿,7
25469,意满志得,10
25470,一毛不拔,3
25508,以沫相濡,10
25519,旖旎风光,14
25527,一诺千金,3
25532,一片冰心,22
25545,一颦一笑,3
25548,一暴十寒,10
25566,一钱不名,19
25567,一钱不值,6
25571,抑强扶弱,14
25582,衣轻乘肥,40
25597,异曲同工,4
25599,亦趋亦步,10
25604,逸群绝伦,26
25606,依然故我,10
25693,疑神疑鬼,3
25696,一生九死,6
25698,怡声下气,37
25720,一时千载,12
25732,宜室宜家,13
25733,轶事遗闻,15
25746,益寿延年,8
25755,沂水春风,43
25774,易俗移风,13
25799,倚天拔地,33
25817,疑团满腹,15
25819,一团漆黑,8
25828,一往情深,2
25842,一文不名,6
25855,遗闻轶事,14
25883,一息奄奄,8
25884,宜喜宜嗔,44
25885,一夕一朝,6
25907,一笑千金,18
25911,一笑一颦,4
25927,一心一德,22
25939,移星换斗,31
25985,抑扬顿挫,12
25986,依样葫芦,6
26019,一意孤行,2
26032,翼翼小心,7
26095,一张一弛,11
26096,一朝一夕,2
26099,易辙改弦,19
26108,义正辞严,7
26109,义正词严,4
26111,一致百虑,27
26115,一知半解,1
26126,一掷千金,2
26139,义重恩深,8
26147,意转心回,18
26155,一字不易,25
26166,易子析骸,43
26168,衣紫腰金,35
26212,吟风弄月,11
26219,银钩铁画,43
26221,饮谷栖丘,38
26222,堙谷堑山,43
26236,饮恨吞声,23
26240,银花火树,16
26260,引类呼朋,26
26270,饮露餐风,18
26285,饮气吞声,23
26286,饮泣吞声,4
26321,饮水啜菽,27
26336,引线穿针,8
26340,音信杳无,5
26343,饮血茹毛,8
26373,荫子封妻,15
26374,引足救经,37
26379,莺俦燕侣,47
26380,萤窗雪案,40
26389,莺飞草长,12
26400,莺歌燕舞,1
26406,蝇集蚁附,32
26407,迎奸卖俏,39
26415,迎来送往,11
26427,莺期燕约,39
26447,莺声燕语,17
26454,营私舞弊,11
26455,营私植党,21
26459,莺啼燕语,18
26463,应天顺人,32
26468,蝇头蜗角,33
26478,迎新弃旧,22
26479,迎新送故,23
26480,迎新送旧,8
26489,映雪囊萤,16
26497,蝇营狗苟,8
26499,盈盈秋水,29
26511,影只形单,8
26512,影只形孤,18
26516,英姿飒爽,6
26541,勇猛精进,14
26556,用舍行藏,33
26583,咏月嘲风,42
26619,游蜂浪蝶,32
26620,游蜂戏蝶,44
26625,油干灯尽,31
26657,有脚阳春,27
26680,游目骋怀,11
26744,油头粉面,10
26818,尤云殢雨,41
26848,雨鬓风鬟,39
26865,鱼沉鸿断,33
26869,鱼沉雁杳,39
26882,雨打风吹,5
26888,予夺生杀,17
26898,吁咈都俞,50
26900,雨覆云翻,17
26908,玉骨冰肌,29
26937,玉减香消,29
26940,玉洁冰清,11
26952,鱼溃鸟散,39
26953,玉昆金友,42
26955,鱼烂河决,37
26957,鱼烂土崩,37
26959,玉粒桂薪,30
26960,雨笠烟蓑,48
26975,鱼龙曼衍,49
26981,玉律金科,16
26988,愚眉肉眼,31
26997,榆瞑豆重,44
27014,玉砌雕阑,24
27022,逾墙钻隙,38
27023,逾墙钻穴,24
27025,玉清冰洁,22
27043,玉润冰清,30
27044,玉润珠圆,23
27046,雨散云飞,22
27047,雨散云收,22
27049,羽扇纶巾,13
27056,玉石不分,9
27064,玉食锦衣,13
27074,于事无补,8
27085,玉树琼枝,28
27089,玉树芝兰,28
27098,雨顺风调,6
27102,语四言三,24
27107,玉碎香消,29
27109,玉碎珠沉,34
27113,玉堂金马,34
27133,逾闲荡检,48
27144,娱心悦目,29
27156,玉液金波,36
27157,玉液金浆,37
27158,玉叶金枝,12
27159,玉液琼浆,14
27167,余音袅袅,5
27185,玉宇琼楼,14
27189,鱼跃鸢飞,22
27190,雨约云期,33
27191,余韵流风,31
27193,玉振金声,25
27194,玉质金相,37
27212,纡尊降贵,24
27229,鸢飞鱼跃,19
27233,猿鹤虫沙,42
27237,冤家对头,8
27248,猿惊鹤怨,36
27256,圆颅方趾,14
27257,远虑深谋,6
27265,怨女旷夫,20
27272,缘情体物,32
27295,渊渟岳峙,46
27304,渊鱼丛雀,45
27317,圆凿方枘,27
27318,远至迩安,40
27320,沅芷澧兰,50
27322,远瞩高瞻,7
27323,远走高飞,7
27324,月白风清,9
27327,月地云阶,28
27331,越古超今,22
27334,月朗风清,11
27337,月露风云,28
27345,月貌花容,12
27349,悦目赏心,6
27350,悦目娱心,29
27353,月缺花残,28
27358,月夕花晨,31
27359,月夕花朝,35
27360,月下花前,10
27363,月夜花朝,36
27364,月异日新,13
27366,月圆花好,6
27377,岳峙渊渟,46
27405,云窗雾阁,37
27411,云淡风轻,11
27415,云翻雨覆,16
27418,云飞雨散,23
27424,云合雾集,20
27427,云鬟雾鬓,46
27433,运蹇时乖,23
27435,云阶月地,29
27447,云龙风虎,32
27462,云期雨约,33
27467,云散风流,23
27471,云收雨散,23
27497,云烟过眼,14
27503,云雨巫山,13
27509,云蒸霞蔚,22
27517,运转时来,6
27518,运拙时乖,32
27531,载驰载驱,20
27545,灾梨祸枣,47
27547,载驱载驰,20
27588,皂白不分,8
27608,造极登峰,17
27649,造作矫揉,9
27651,责备求全,7
27661,责实循名,26
27671,贼臣逆子,29
27683,贼子乱臣,19
27687,甑尘釜鱼,47
27692,诈败佯输,27
27703,摘瓜抱蔓,42
27704,摘句寻章,24
27719,斩钉截铁,5
27729,沾花惹草,3
27733,斩将搴旗,14
27743,瞻前顾后,5
27757,展眼舒眉,27
27761,战战兢兢,6
27799,仗马寒蝉,46
27819,獐头鼠目,12
27824,张牙舞爪,4
27826,仗义疏财,12
27830,瘴雨蛮烟,30
27834,招兵买马,3
27865,招军买马,25
27877,朝乾夕惕,43
27879,朝秦暮楚,5
27884,照人肝胆,14
27887,朝三暮四,1
27897,朝思暮想,4
27903,招贤纳士,17
27905,朝阳鸣凤,28
27906,招摇过市,11
27908,朝衣东市,50
27912,朝云暮雨,19
27914,招灾惹祸,8
27917,朝朝暮暮,2
27919,朝钟暮鼓,20
27925,折冲厌难,34
27928,折冲尊俎,45
27929,折冲樽俎,27
27940,折矩周规,38
27942,辙乱旗靡,11
27949,遮天蔽日,14
27955,者也之乎,15
27982,枕戈泣血,39
27998,真金烈火,14
28000,枕冷衾寒,24
28001,振领提纲,29
28002,枕流漱石,43
28007,阵马风樯,18
28031,枕石漱流,42
28059,真知灼见,4
28063,正本清源,10
28064,争长竞短,11
28067,正大光明,1
28068,正大堂皇,25
28107,拯溺扶危,29
28109,狰狞面目,8
28125,峥嵘岁月,5
28128,正色危言,31
28130,正色直言,32
28140,争先恐后,1
28143,争妍斗艳,11
28157,正正堂堂,8
28176,栉比鳞次,15
28178,知彼知己,4
28193,咫尺天涯,5
28207,志大才疏,9
28212,植党营私,18
28217,志得意满,6
28219,掷地金声,36
28226,纸短情长,17
28248,栉风沐雨,8
28272,纸贵洛阳,14
28273,治国安邦,7
28282,之乎者也,13
28288,只鸡斗酒,29
28292,知己知彼,4
28302,枝节横生,19
28312,止渴望梅,10
28317,芝兰玉树,26
28332,志满气得,22
28333,志满气骄,31
28334,志满意得,17
28348,知命乐天,19
28361,至亲骨肉,10
28374,知人论世,14
28387,执锐披坚,26
28395,直上青云,6
28403,志士仁人,11
28432,指天射鱼,38
28433,指天誓日,25
28435,志同道合,1
28462,直言正色,32
28479,致远任重,28
28506,直撞横冲,5
28513,纸醉金迷,4
28528,忠肝义胆,25
28543,踵接肩摩,12
28564,中流砥柱,4
28566,中流击楫,12
28574,钟鸣鼎食,23
28576,钟鸣漏尽,38
28590,众叛亲离,5
28624,忠心赤胆,5
28642,重义轻财,27
28643,重义轻生,24
28647,中原逐鹿,13
28670,周规折矩,38
28674,周郎顾曲,44
28676,周情孔思,37
28681,粥少僧多,10
28693,骤雨暴风,8
28694,骤雨狂风,16
28703,竹苞松茂,46
28708,助边输财,43
28714,珠沉玉碎,34
28718,铢称寸量,40
28723,朱唇粉面,22
28731,逐电追风,28
28733,煮豆燃萁,13
28734,逐队成群,27
28749,珠宫贝阙,14
28753,煮鹤焚琴,24
28754,煮鹤烧琴,46
28758,珠还合浦,30
28772,逐句逐字,6
28775,逐浪随波,18
28776,铢累寸积,23
28778,珠连璧合,37
28779,珠联璧合,5
28793,逐鹿中原,11
28802,逐末弃本,35
28803,逐末舍本,8
28821,逐日追风,30
28842,蛛丝马迹,5
28851,珠围翠绕,30
28884,珠圆玉润,21
28892,逐逐眈眈,45
28896,逐字逐句,6
28906,拽布拖麻,43
28937,馔玉炊金,45
28947,撞府冲州,47
28985,追风蹑影,36
28986,追风逐电,27
28987,追风逐日,31
28997,追欢买笑,17
28998,追欢卖笑,22
29012,追远慎终,35
29035,浊骨凡胎,39
29043,灼见真知,8
29053,浊泾清渭,21
29069,捉影捕风,8
29083,自暴自弃,1
29122,字里行间,10
29124,眦裂发指,23
29134,自欺欺人,1
29135,自弃自暴,4
29156,紫绶金章,14
29158,字顺文从,12
29182,子孝父慈,10
29210,子曰诗云,5
29242,纵横捭阖,13
29257,总总林林,12
29269,走石飞沙,5
29278,足兵足食,19
29285,足蹈手舞,5
29294,足食丰衣,5
29295,足食足兵,19
29299,足音空谷,14
29300,足音跫然,49
29315,钻懒帮闲,47
29324,钻隙逾墙,38
29327,钻穴逾墙,21
29344,罪魁祸首,5
29385,尊俎折冲,45
29386,樽俎折冲,29
29396,作歹为非,6
29397,左道旁门,10
29409,作福作威,7
29415,做鬼做神,13
29430,作浪兴风,7
29443,做神做鬼,14
29458,作威作福,3
29467,做小伏低,23
